ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,SG_PARTIDO,NM_COLIGACAO,DS_NACIONALIDADE,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SIT_TOT_TURNO,ST_REELEICAO,DS_SITUACAO_CANDIDATO_PLEITO
2018,BA,DEPUTADO FEDERAL,ANTONIO SILVA DOS SANTOS,TOINHO DA RITMO,APTO,DEFERIDO,COLIGAÇÃO,PATRIOTA,COLIGAÇÃO REDE PATRIOTA,BRASILEIRA NATA,BA,19/09/1958,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,SINVAL ALENCAR SILVA,SINVAL SILVA,APTO,DEFERIDO,COLIGAÇÃO,PATRIOTA,COLIGAÇÃO REDE PATRIOTA,BRASILEIRA NATA,PA,14/09/1989,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,ARNALDO FREIRE DE LIMA,ARNALDO FREIRE,APTO,DEFERIDO,COLIGAÇÃO,PMN,PMN / AVANTE,BRASILEIRA NATA,PA,26/05/1963,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SC,DEPUTADO FEDERAL,ROBERTO RIVELINO DA CUNHA,BETO CUNHA,APTO,DEFERIDO,COLIGAÇÃO,PSDB,SANTA CATARINA MAIS FORTE,BRASILEIRA NATA,SC,25/07/1972,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,PAULO SERGIO BRUIANI BARBOSA,SUBTENENTE BRUIANI,APTO,DEFERIDO,PARTIDO ISOLADO,DC,PARTIDO ISOLADO,BRASILEIRA NATA,PR,14/03/1972,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,BEATRIZ ALVES DA SILVA,BEATRIZ ALVES,INAPTO,INDEFERIDO,COLIGAÇÃO,DEM,RECONSTRUÇÃO JÁ,BRASILEIRA NATA,MG,16/09/1994,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,2500000,#NULO#,N,#NULO#
2018,RJ,DEPUTADO FEDERAL,IVAN VERLY DA FONSECA COELHO JUNIOR,BÚ IVAN VERLY,APTO,DEFERIDO,COLIGAÇÃO,PMN,PMN / AVANTE,BRASILEIRA NATA,RJ,26/01/1981,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,IVANILDA JOSEFA DA SILVA DA COSTA,IVANILDA COSTA,APTO,DEFERIDO,COLIGAÇÃO,PMN,PMN / AVANTE,BRASILEIRA NATA,PE,22/10/1958,FEMININO,ENSINO MÉDIO COMPLETO,VIÚVO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,IVONETE SCHWALENBERG,IVONETE SCHWALENBERG,APTO,DEFERIDO,COLIGAÇÃO,PSL,ENDIREITA BRASIL,BRASILEIRA NATA,PR,30/08/1973,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,JOSÉ NILMAR ALVES DE OLIVEIRA,PASTOR NILMAR,APTO,DEFERIDO,COLIGAÇÃO,PSC,TRANSFORMAÇÃO POR UM NOVO AMAZONAS,BRASILEIRA NATA,AM,08/06/1966,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,MARCELO FRANCISCO CHIODO,MARCELO CHIODO,APTO,DEFERIDO,COLIGAÇÃO,PSD,RIO GRANDE VENCEDOR,BRASILEIRA NATA,RS,27/03/1968,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,SERGIO ANTONIO DE OLIVEIRA,SERGIO VICENTINO E FEDERAL,APTO,DEFERIDO,COLIGAÇÃO,REDE,MINAS À FRENTE,BRASILEIRA NATA,MG,25/10/1955,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RR,DEPUTADO FEDERAL,HIRAN MANUEL GONÇALVES DA SILVA,DR. HIRAN GONÇALVES,APTO,DEFERIDO,COLIGAÇÃO,PP,NA LUTA POR RORAIMA I,BRASILEIRA NATA,AM,19/06/1957,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,ELEITO,S,DEFERIDO
2018,RS,DEPUTADO FEDERAL,MAURÍCIO ALEXANDRE DZIEDRICKI,MAURÍCIO DZIEDRICKI,APTO,DEFERIDO,COLIGAÇÃO,PTB,COLIGAÇÃO RIO GRANDE UNIDO E FORTE,BRASILEIRA NATA,PR,26/07/1979,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,ELEITO,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,DOUGLAS WILLIAM GONÇALVES REZENDE,DOUGLAS REZENDE,APTO,DEFERIDO,COLIGAÇÃO,PSOL,PSOL-PCB,BRASILEIRA NATA,PR,21/05/1975,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,PRISCILA CHAMMAS DÁU,PRISCILA CHAMMAS,APTO,DEFERIDO,PARTIDO ISOLADO,NOVO,PARTIDO ISOLADO,BRASILEIRA NATA,BA,05/05/1984,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,JOSÉ REINALDO PEREIRA,REINALDO,APTO,DEFERIDO,COLIGAÇÃO,PT,SÃO PAULO DO TRABALHO  E DE OPORTUNIDADES,BRASILEIRA NATA,PR,02/05/1954,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ALEX FERNANDO BRAGA,ALEX BACKER,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,24/08/1981,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SC,DEPUTADO FEDERAL,RUI GODINHO DA MOTA,RUI GODINHO,APTO,DEFERIDO,PARTIDO ISOLADO,PSL,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,22/03/1979,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,AUGUSTO CESAR MARTINS DE OLIVEIRA,CORONEL AUGUSTO CESAR,APTO,DEFERIDO,COLIGAÇÃO,DEM,ENDIREITA RIO GRANDE,BRASILEIRA NATA,RS,14/03/1961,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,MA,DEPUTADO FEDERAL,LINDALVA SEREJO CARDOSO,LINDALVA CARDOSO,APTO,DEFERIDO,COLIGAÇÃO,PTC,TODOS PELO MARANHÃO 1,BRASILEIRA NATA,MA,07/07/1950,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,SANDRO ROBERTO DE MORAES MARTINS,SANDRO MARTINS,APTO,DEFERIDO,COLIGAÇÃO,PSOL,Independência e Luta para Mudar o Rio Grande,BRASILEIRA NATA,RS,03/03/1979,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),INDÍGENA,2500000,SUPLENTE,N,DEFERIDO
2018,CE,DEPUTADO FEDERAL,CARLOS ALBERTO SOARES DA CRUZ,PR CARLOS ALBERTO CRUZ,APTO,DEFERIDO,COLIGAÇÃO,PSL,JUNTOS PARA RENOVAR,BRASILEIRA NATA,DF,12/11/1970,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ELIAS DOS SANTOS BITENCOURT,ELIAS BITENCOURT,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,SP,06/02/1977,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,MARCELO HODGE CRIVELLA,MARCELO CRIVELLA FILHO,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,03/01/1985,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,ALBERISSON CARLOS DA SILVA,ALBERISSON CARLOS,APTO,DEFERIDO,COLIGAÇÃO,PRP,PERNAMBUCO POR UMA PÁTRIA LIVRE,BRASILEIRA NATA,PE,20/01/1972,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,ES,DEPUTADO FEDERAL,MONICA ALVES FARIA,MONICA ALVES,APTO,DEFERIDO,COLIGAÇÃO,PSOL,FRENTE DE ESQUERDA SOCIALISTA,BRASILEIRA NATA,RJ,22/07/1960,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,TO,DEPUTADO FEDERAL,EULERLENE ANGELIM GOMES,EULA ANGELIM,APTO,DEFERIDO,COLIGAÇÃO,PHS,TOCANTINS DE OPORTUNIDADES,BRASILEIRA NATA,PI,10/01/1975,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,DELMA GAMA E NARICI,DELMA GAMA,INAPTO,INDEFERIDO,COLIGAÇÃO,PRTB,RENOVA BAHIA,BRASILEIRA NATA,BA,15/03/1944,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,2500000,#NULO#,N,#NULO#
2018,BA,DEPUTADO FEDERAL,SERGIO LIMA PORTELLA,SERGIO PORTELLA,APTO,DEFERIDO,COLIGAÇÃO,AVANTE,FRENTE DO TRABALHO POR TODOS OS BAIANOS,BRASILEIRA NATA,BA,01/06/1969,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ROBERTO JOSÉ DA SILVA,ROBERTO SAPATO,APTO,DEFERIDO,PARTIDO ISOLADO,MDB,PARTIDO ISOLADO,BRASILEIRA NATA,PB,14/08/1974,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,FABIO RODRIGUES DOS SANTOS,FABIO RODRIGUES,INAPTO,NÃO CONHECIMENTO DO PEDIDO,COLIGAÇÃO,PRTB,RENOVA BAHIA,BRASILEIRA NATA,BA,10/07/1978,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,2500000,#NULO#,N,#NULO#
2018,PE,DEPUTADO FEDERAL,MARIA FERNANDA DA CONCEIÇÃO COSMO,FERNANDA,APTO,DEFERIDO,COLIGAÇÃO,AVANTE,O PERNAMBUCO QUE VOCÊ QUER,BRASILEIRA NATA,PE,15/02/1978,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,MAURO SCHIFFL MATTIA,MAURO MATTIA,APTO,DEFERIDO,COLIGAÇÃO,PRTB,UNIDOS PELO PARANÁ,BRASILEIRA NATA,PR,24/05/1963,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,ORLANDO PEREIRA PALHINHA,PALHINHA,APTO,DEFERIDO,COLIGAÇÃO,DEM,UNIDOS PARA MUDAR A BAHIA,BRASILEIRA NATA,BA,28/10/1961,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,MAYGON NUNES VIDAL,MAYGON NUNES,APTO,DEFERIDO,COLIGAÇÃO,PMN,PMN / AVANTE,BRASILEIRA NATA,RJ,05/08/1981,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,GEILDA BRANDÃO LAURINDO,GEILDA BRANDÃO,APTO,DEFERIDO,PARTIDO ISOLADO,PROS,PARTIDO ISOLADO,BRASILEIRA NATA,SP,27/07/1956,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,THAYRINE DA SILVA PEREIRA,THAYRINE DA JUVENTUDE,APTO,DEFERIDO,PARTIDO ISOLADO,PROS,PARTIDO ISOLADO,BRASILEIRA NATA,SP,19/02/1991,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,LUIZ DA SILVA MACHADO,COWBOY BELEZA,APTO,DEFERIDO,COLIGAÇÃO,PP,O RIO QUER PAZ,BRASILEIRA NATA,RJ,19/08/1949,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,IVANICE CALDEIRA DO AMARAL,NICE AMARAL,APTO,DEFERIDO,COLIGAÇÃO,PRTB,MINAS À FRENTE,BRASILEIRA NATA,MG,12/05/1967,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),AMARELA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,CLAUDIA CASTANHEIRA,CLAUDIA BARONESA,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,SP,22/02/1974,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,NILTON GOMES CARDOSO,NILTINHO,APTO,DEFERIDO,PARTIDO ISOLADO,PHS,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,04/06/1959,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,KATIA DA SILVA SASTRE,POLICIAL KATIA SASTRE,APTO,DEFERIDO,PARTIDO ISOLADO,PR,PARTIDO ISOLADO,BRASILEIRA NATA,SP,04/04/1976,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,ELEITO,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,ANDERSON CARLOS DA SILVA CARVALHO,ANDERSON XARÁ,INAPTO,INDEFERIDO,COLIGAÇÃO,PTC,Time do Trabalho de Todos os Baianos,BRASILEIRA NATA,BA,14/09/1978,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,2500000,#NULO#,N,#NULO#
2018,BA,DEPUTADO FEDERAL,DANIELLY CRESPI,DANIELLY CRESPY,APTO,DEFERIDO,PARTIDO ISOLADO,PCO,PARTIDO ISOLADO,BRASILEIRA NATA,SP,25/12/1984,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SC,DEPUTADO FEDERAL,ERICSSON HENRIQUE LUEF,ERICSSON LUEF HEMMER,APTO,DEFERIDO,COLIGAÇÃO,MDB,MUITO MAIS SANTA CATARINA,BRASILEIRA NATA,SC,21/04/1976,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,MAGDA FERNANDA DE MORAIS,PROFESSORA MAGDA MORAIS,APTO,DEFERIDO,COLIGAÇÃO,PSD,MUDA PARANÁ,BRASILEIRA NATA,PR,27/09/1976,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,MT,DEPUTADO FEDERAL,FÁBIO ROBERTO RIBEIRO CARDOZO,FÁBIO CARDOZO,APTO,DEFERIDO,COLIGAÇÃO,PDT,PRA MUDAR MATO GROSSO II,BRASILEIRA NATA,RJ,26/05/1971,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,DF,DEPUTADO FEDERAL,EDUARDO MAIA DA SILVEIRA,EDUARDO CUSTO ZERO,APTO,DEFERIDO,COLIGAÇÃO,PPS,UNIDOS PELO DF 1,BRASILEIRA NATA,DF,20/11/1984,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ALEXANDRE HENRIQUE ISAIAS,SARGENTO HENRIQUE( PASSARINHO),APTO,DEFERIDO,PARTIDO ISOLADO,PROS,PARTIDO ISOLADO,BRASILEIRA NATA,SP,23/08/1966,MASCULINO,SUPERIOR INCOMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PI,DEPUTADO FEDERAL,HERYANE THIERES DOS SANTOS SILVA,HERYANE THIERES,APTO,DEFERIDO,PARTIDO ISOLADO,DC,PARTIDO ISOLADO,BRASILEIRA NATA,PB,06/10/1994,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,JOSE MOZART TANAJURA JUNIOR,MOZART TANAJURA JUNIOR,APTO,DEFERIDO,PARTIDO ISOLADO,PSOL,PARTIDO ISOLADO,BRASILEIRA NATA,BA,17/06/1978,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PI,DEPUTADO FEDERAL,SILAS FREIRE PEREIRA E SILVA,SILAS FREIRE,APTO,DEFERIDO,COLIGAÇÃO,PRB,MUDAR PARA CUIDAR DA NOSSA GENTE,BRASILEIRA NATA,PI,30/01/1971,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,IVAN VALENTE,IVAN VALENTE,APTO,DEFERIDO,COLIGAÇÃO,PSOL,SEM MEDO DE MUDAR SÃO PAULO,BRASILEIRA NATA,SP,05/07/1946,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,ELEITO,S,DEFERIDO
2018,MG,DEPUTADO FEDERAL,RENATO HERBERT OLIVEIRA,RENATO DO SOFA,APTO,DEFERIDO,COLIGAÇÃO,PSC,UNIDOS POR MINAS,BRASILEIRA NATA,MG,08/11/1985,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SE,DEPUTADO FEDERAL,CARLOS JOSÉ MAGALHÃES DE MELO,CARLOS MAGALHAES (MAGA),APTO,DEFERIDO,COLIGAÇÃO,PSDB,CORAGEM PARA MUDAR SERGIPE,BRASILEIRA NATA,SE,24/03/1938,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,LUIS EDUARDO GONÇALVES BUCCIARELLI,LUIS BUCCIARELLI,APTO,DEFERIDO,PARTIDO ISOLADO,NOVO,PARTIDO ISOLADO,BRASILEIRA NATA,SP,01/05/1963,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,MAURO JOSE CAMPOS FRANCISCO,MAURO DA GLORIA,APTO,DEFERIDO,COLIGAÇÃO,SOLIDARIEDADE,O RIO TEM JEITO,BRASILEIRA NATA,RJ,19/03/1978,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,PAULO ROBERTO BENEGAS DE MORAIS,PAULO MORAIS,APTO,DEFERIDO,PARTIDO ISOLADO,PROS,PARTIDO ISOLADO,BRASILEIRA NATA,SP,21/05/1975,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,JOSIAS LEANDRO DOS SANTOS,PROFESSOR JOSIAS LEANDRO,APTO,DEFERIDO,COLIGAÇÃO,PCB,A Esperança Não Tem Medo,BRASILEIRA NATA,PE,01/07/1965,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,ALEXANDRE COELHO DA CONCEIÇÃO,COMANDANTE ALEXANDRE COELHO,APTO,DEFERIDO,COLIGAÇÃO,PR,JUNTOS PELO RIO,BRASILEIRA NATA,RJ,02/02/1974,MASCULINO,SUPERIOR INCOMPLETO,DIVORCIADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,ÁLVARO DAMIÃO VIEIRA DA PAZ,ÁLVARO DAMIÃO DA ITATIAIA,APTO,DEFERIDO,COLIGAÇÃO,DEM,RECONSTRUÇÃO JÁ,BRASILEIRA NATA,MG,27/09/1970,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,FREDERICO FERRAZ VIEIRA DE FRANÇA,FREDERICO FRANÇA,APTO,DEFERIDO,COLIGAÇÃO,PSL,AVANÇA PERNAMBUCO,BRASILEIRA NATA,PE,03/10/1973,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,JOSÉ ANTONIO PEREIRA,JOSÉ ANTONIO PEREIRA,APTO,DEFERIDO,PARTIDO ISOLADO,PROS,PARTIDO ISOLADO,BRASILEIRA NATA,SP,03/01/1968,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,PATRÍCIA MONTEIRO GOMES,PATRÍCIA MONTEIRO,APTO,DEFERIDO,COLIGAÇÃO,PMB,RENOVAÇÃO,BRASILEIRA NATA,MG,16/06/1990,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,SEVERINO OLIVEIRA DE LIMA,SEVERINO OLIVEIRA,APTO,DEFERIDO,PARTIDO ISOLADO,REDE,PARTIDO ISOLADO,BRASILEIRA NATA,PE,28/01/1982,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,MONICA MARIA MENDES NADU,MONICA MARIA MENDES NADU,APTO,DEFERIDO,PARTIDO ISOLADO,AVANTE,PARTIDO ISOLADO,BRASILEIRA NATA,MG,11/06/1961,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,RO,DEPUTADO FEDERAL,AECIO DE CASTRO BARBOSA,AÉCIO DE CASTRO,APTO,DEFERIDO,COLIGAÇÃO,PV,"RONDONIA, UNIDOS SOMOS FORTES 1",BRASILEIRA NATA,RO,07/09/1986,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,OSAIR JOSE FERNANDES SANTIAGO,OSAIR PÉ DE FERRO,APTO,DEFERIDO,COLIGAÇÃO,PRTB,MINAS À FRENTE,BRASILEIRA NATA,MG,12/11/1977,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,RAIANE SANTOS FRANCO DO PRADO,RAIANE SANTOS,APTO,DEFERIDO,COLIGAÇÃO,PRTB,MINAS À FRENTE,BRASILEIRA NATA,MG,16/12/1990,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),AMARELA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,MARIA DAS GRAÇAS DE ALMEIDA CASTRO ANDRADE,GRACINHA CASTRO,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,PB,18/04/1968,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,LUIZ HENRIQUE UAQUIM DA SILVA,LUIZ UAQUIM,APTO,DEFERIDO,COLIGAÇÃO,MDB,PRA MUDAR DE VERDADE,BRASILEIRA NATA,BA,08/10/1960,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MA,DEPUTADO FEDERAL,JOSIVALDO DOS SANTOS MELO,JOSIVALDO JP,APTO,DEFERIDO,COLIGAÇÃO,PHS,JUNTOS PELO MARANHÃO,BRASILEIRA NATA,PA,29/11/1983,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,ADECIR BERLE,ADECIR BERLE,APTO,DEFERIDO,COLIGAÇÃO,PSOL,Independência e Luta para Mudar o Rio Grande,BRASILEIRA NATA,RS,24/04/1972,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,MA,DEPUTADO FEDERAL,LUCENILTON DE JESUS BARROS MARTINS,POPITO MARTINS,APTO,DEFERIDO,COLIGAÇÃO,PMN,JUNTOS PELO MARANHÃO,BRASILEIRA NATA,MA,19/08/1979,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,SC,DEPUTADO FEDERAL,JOSE LUIZ TANCREDO,ZÉ LUIZ TANCREDO,APTO,DEFERIDO,COLIGAÇÃO,PSDB,SANTA CATARINA MAIS FORTE,BRASILEIRA NATA,SC,01/05/1957,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
